"Actual by Accommodation by Type by Variable (Monthly)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Total","","","","","","Hotels","","","","","","Motels","","","","","","Backpackers","","","","","","Holiday parks","","","","","","Total excluding holiday parks","","","","",""
" ","Number of establishments","Capacity (stay unit nights)","Number of guest nights","Occupancy rate (percent)","Average length of stay (nights)","Capacity (stay units)","Number of establishments","Capacity (stay unit nights)","Number of guest nights","Occupancy rate (percent)","Average length of stay (nights)","Capacity (stay units)","Number of establishments","Capacity (stay unit nights)","Number of guest nights","Occupancy rate (percent)","Average length of stay (nights)","Capacity (stay units)","Number of establishments","Capacity (stay unit nights)","Number of guest nights","Occupancy rate (percent)","Average length of stay (nights)","Capacity (stay units)","Number of establishments","Capacity (stay unit nights)","Number of guest nights","Occupancy rate (percent)","Average length of stay (nights)","Capacity (stay units)","Number of establishments","Capacity (stay unit nights)","Number of guest nights","Occupancy rate (percent)","Average length of stay (nights)","Capacity (stay units)"
"2012M07",3091,4139399,2108414,29.9,2.0,133529,540,960659,826774,50.8,2.0,30989,1772,891467,775163,44.1,2.0,28757,389,783711,263620,30.4,2.2,25281,390,1503562,242858,7.8,2.1,48502,2701,2635837,1865556,42.5,2.0,85027
"2012M08",3090,4144421,1992983,29.3,2.0,133691,541,962023,842229,53.5,2.0,31033,1769,889235,694525,42.2,2.0,28685,390,783153,239505,27.5,2.3,25263,390,1510010,216724,7.2,2.1,48710,2700,2634411,1776259,41.9,2.0,84981
"2012M09",3155,4063140,2111027,31.2,2.0,135438,551,941250,808807,52.3,1.9,31375,1789,869250,747578,45.7,2.0,28975,415,782160,261027,30.3,2.2,26072,400,1470480,293614,9.6,1.9,49016,2755,2592660,1817413,43.5,2.0,86422
"2012M10",3202,4316936,2527327,34.5,1.9,139256,558,983413,937224,56.5,1.9,31723,1803,901015,870009,50.5,1.9,29065,431,817532,316990,34.7,2.2,26372,410,1614976,403104,12.0,1.9,52096,2792,2701960,2124224,47.9,1.9,87160
"2012M11",3213,4198020,2629492,38.2,1.8,139934,555,944730,971666,62.5,1.8,31491,1804,871080,853073,53.2,1.8,29036,441,811980,376751,41.8,2.1,27066,413,1570230,428001,13.4,1.7,52341,2800,2627790,2201490,53.0,1.9,87593
"2012M12",3214,4359778,3277105,40.2,2.0,140638,557,977833,1006160,56.7,1.8,31543,1798,899031,955777,50.5,1.8,29001,442,841681,409530,43.6,2.0,27151,417,1641233,905639,22.9,2.3,52943,2797,2718545,2371466,50.6,1.9,87695
"2013M01",3229,4363994,4143444,48.1,2.2,140774,564,981243,1060425,58.8,1.9,31653,1802,901418,1163526,58.7,1.9,29078,445,843820,479402,49.6,2.0,27220,418,1637513,1440091,34.9,2.7,52823,2811,2726481,2703353,55.9,1.9,87951
"2013M02",3225,3932544,3257614,48.1,1.9,140448,560,881216,1054745,69.6,1.8,31472,1800,812476,1051819,66.0,1.8,29017,446,761460,458839,53.9,2.0,27195,419,1477392,692210,22.6,1.9,52764,2806,2455152,2565403,63.5,1.8,87684
"2013M03",3223,4351160,3398570,45.7,1.9,140360,559,975849,1109756,67.6,1.9,31479,1800,896520,1097284,62.7,1.9,28920,446,842580,479191,51.3,2.0,27180,418,1636211,712339,20.3,1.9,52781,2805,2714949,2686231,60.9,1.9,87579
"2013M04",3209,4199640,2625252,37.0,1.9,139988,557,942660,945683,59.0,1.9,31422,1800,867750,861303,51.3,1.8,28925,439,813510,371182,41.8,2.1,27117,413,1575720,447083,13.5,1.9,52524,2796,2623920,2178169,51.1,1.9,87464
"2013M05",3156,4218542,2043494,30.7,1.9,136082,548,963325,811394,52.3,1.9,31075,1785,895311,678251,43.3,1.8,28881,425,822802,297681,32.9,2.2,26542,398,1537104,256169,8.5,1.9,49584,2758,2681438,1787326,43.4,1.9,86498
"2013M06",3118,4059930,1854775,28.5,2.0,135331,541,930420,750686,49.0,2.0,31014,1772,863760,633253,40.9,1.9,28792,413,786210,255105,29.7,2.2,26207,392,1479540,215730,7.7,2.2,49318,2726,2580390,1639045,40.4,2.0,86013
"2013M07",3100,4151055,2277607,32.2,2.0,133905,541,960659,909673,54.6,2.0,30989,1772,893017,809287,46.7,2.0,28807,404,799273,302085,34.4,2.2,25783,383,1498106,256562,8.0,2.2,48326,2717,2652949,2021045,45.9,2.0,85579
"2013M08",3098,4152171,2137455,31.2,2.0,133941,544,964441,897254,55.1,2.0,31111,1770,894102,739917,44.7,2.0,28842,402,790593,271297,31.5,2.2,25503,382,1503035,228987,7.7,2.2,48485,2716,2649136,1908468,44.5,2.0,85456
"2013M09",3151,4072470,2214631,32.7,2.0,135749,556,947580,864563,55.4,1.9,31586,1785,866970,786964,48.1,2.0,28899,414,785250,276526,32.0,2.2,26175,396,1472670,286579,9.4,2.2,49089,2755,2599800,1928052,45.9,2.0,86660
"2013M10",3189,4339504,2565637,35.3,2.0,139984,562,985893,960727,58.3,1.9,31803,1789,896024,887005,51.9,1.8,28904,427,828382,335365,36.9,2.2,26722,411,1629205,382540,11.5,2.0,52555,2778,2710299,2183097,49.6,1.9,87429
"2013M11",3205,4232100,2804664,40.7,1.9,141070,564,959550,1040652,65.8,1.9,31985,1790,866520,897235,56.7,1.8,28884,438,824820,417888,46.3,2.1,27494,413,1581210,448888,13.8,1.8,52707,2792,2650890,2355776,56.7,1.9,88363
"2013M12",3228,4402682,3386505,41.8,2.0,142022,565,992403,1016472,57.4,1.9,32013,1796,896024,1002858,53.2,1.8,28904,445,864094,456035,47.2,2.0,27874,422,1650161,911140,23.5,2.3,53231,2806,2752521,2475365,52.8,1.9,88791
"2014M01",3218,4398342,4397814,50.3,2.2,141882,560,988621,1135831,62.0,2.0,31891,1793,895869,1249653,62.3,1.9,28899,444,866078,521342,54.1,2.0,27938,421,1647774,1490987,34.9,2.9,53154,2797,2750568,2906827,59.6,2.0,88728
"2014M02",3216,3973004,3514910,51.1,1.9,141893,561,893620,1145637,74.1,1.9,31915,1792,812364,1121754,69.6,1.8,29013,446,794864,494840,56.3,1.9,28388,417,1472156,752679,24.1,2.0,52577,2799,2500848,2762231,67.0,1.9,89316
"2014M03",3212,4401008,3304066,44.9,1.9,141968,559,992868,1122559,67.4,2.0,32028,1791,896272,1069694,62.2,1.8,28912,445,882074,499480,51.3,2.1,28454,417,1629794,612332,18.3,2.0,52574,2795,2771214,2691734,60.6,1.9,89394
"2014M04",3206,4250430,3016385,40.6,2.0,141681,561,961830,1026097,61.3,1.9,32061,1787,864930,982098,56.1,1.8,28831,442,849720,433327,46.3,2.2,28324,416,1573950,574863,16.3,2.2,52465,2790,2676480,2441522,54.9,1.9,89216
"2014M05",3146,4240273,2215676,32.8,2.0,136783,556,985893,878310,55.3,2.0,31803,1770,887561,726169,45.6,1.8,28631,423,851601,329544,34.7,2.4,27471,397,1515218,281654,9.7,2.2,48878,2749,2725055,1934023,45.7,2.0,87905
"2014M06",3103,4048800,1874710,29.3,2.1,134960,553,947460,769270,50.5,2.0,31582,1758,855900,606820,39.9,1.9,28530,405,801480,278735,31.7,2.4,26716,387,1443960,219886,7.8,2.6,48132,2716,2604840,1654825,41.2,2.0,86828
"2014M07",3080,4170585,2372883,33.3,2.1,134535,546,974733,956030,56.8,2.1,31443,1752,885546,824265,47.9,2.0,28566,396,825902,312694,33.8,2.4,26642,386,1484404,279894,9.0,2.6,47884,2694,2686181,2092989,46.8,2.1,86651
"2014M08",3053,4152140,2208922,32.3,2.1,133940,542,971230,939269,57.5,2.0,31330,1744,878509,729785,44.8,1.9,28339,382,814618,292145,32.2,2.4,26278,385,1487783,247724,8.6,2.4,47993,2668,2664357,1961198,45.6,2.0,85947
"2014M09",3103,4048830,2352829,34.8,2.1,134961,547,942600,935535,58.5,2.0,31420,1759,854010,792677,49.0,1.9,28467,405,798540,314828,35.8,2.5,26618,392,1453680,309788,10.5,2.3,48456,2711,2595150,2043041,48.4,2.1,86505
"2014M10",3170,4323074,2753305,37.6,2.0,139454,557,986792,1041532,62.1,1.9,31832,1779,887375,912705,53.2,1.9,28625,430,854360,374677,39.8,2.3,27560,404,1594547,424392,12.6,2.2,51437,2766,2728527,2328913,52.2,2.0,88017
"2014M11",3175,4211430,2971219,43.0,1.9,140381,550,955320,1118351,70.0,2.0,31844,1780,860280,936979,58.9,1.8,28676,436,846270,451233,48.0,2.1,28209,409,1549560,464657,14.7,2.0,51652,2766,2661870,2506562,59.4,1.9,88729
"2014M12",3186,4362847,3628236,45.0,2.0,140737,551,989582,1139041,63.3,1.9,31922,1785,891374,1048928,55.6,1.8,28754,435,875378,495681,50.2,2.2,28238,415,1606513,944586,25.1,2.5,51823,2771,2756334,2683650,56.7,1.9,88914
"2015M01",3185,4372178,4565950,52.6,2.2,141038,549,986606,1213928,66.6,2.0,31826,1788,893637,1255730,63.0,1.9,28827,432,875533,538012,54.2,2.1,28243,416,1616402,1558281,37.6,3.0,52142,2769,2755776,3007669,61.5,2.0,88896
"2015M02",3184,3951724,3704638,53.4,1.9,141133,547,889476,1201344,77.9,2.0,31767,1789,806512,1187558,73.1,1.8,28804,431,791868,500052,56.7,2.0,28281,417,1463868,815685,25.9,2.1,52281,2767,2487856,2888953,69.6,1.9,88852
"2015M03",3182,4368458,3551985,48.6,1.9,140918,550,986916,1197783,73.4,1.9,31836,1787,891746,1164173,67.6,1.8,28766,429,874417,518954,53.8,2.1,28207,416,1615379,671076,20.1,2.0,52109,2766,2753079,2880909,65.3,1.9,88809
"2015M04",3163,4221630,3124021,42.5,2.0,140721,547,952380,1088034,65.8,2.0,31746,1781,861180,1006399,57.7,1.8,28706,424,855930,437611,46.1,2.2,28531,411,1552140,591977,17.6,2.3,51738,2752,2669490,2532044,56.9,1.9,88983
"2015M05",3118,4244737,2338377,34.3,2.0,136927,541,987164,935741,58.2,1.9,31844,1773,886941,756049,46.9,1.8,28611,406,849648,339238,35.5,2.4,27408,398,1520984,307348,10.7,2.3,49064,2720,2723753,2031028,47.5,1.9,87863
"2015M06",3074,4082460,1933195,30.4,2.1,136082,539,961050,793966,52.0,2.0,32035,1752,851070,628395,42.4,1.9,28369,394,815010,291399,31.8,2.6,27167,389,1455330,219435,8.2,2.6,48511,2685,2627130,1713760,42.6,2.0,87571
"2015M07",3054,4193587,2467016,34.3,2.1,135277,536,985335,1002511,58.6,2.0,31785,1744,878292,847993,49.1,2.0,28332,388,833342,328116,34.8,2.6,26882,386,1496618,288396,9.5,2.6,48278,2668,2696969,2178620,48.1,2.1,86999
"2015M08",3053,4195602,2300740,33.2,2.1,135342,532,978143,969011,58.8,2.1,31553,1740,878540,767618,47.0,1.9,28340,389,837434,307180,32.1,2.6,27014,392,1501485,256931,8.9,2.5,48435,2661,2694117,2043809,46.6,2.1,86907
"2015M09",3132,4089180,2475619,36.0,2.1,136306,546,947700,984510,61.8,2.0,31590,1761,849060,836144,51.9,1.9,28302,417,828000,321449,34.6,2.5,27600,408,1464420,333516,10.8,2.4,48814,2724,2624760,2142103,50.0,2.0,87492
"2015M10",3169,4322981,2833487,38.7,2.0,139451,550,980840,1072634,65.0,1.9,31640,1772,878230,928148,54.4,1.8,28330,430,863753,388397,39.8,2.2,27863,417,1600158,444307,13.4,2.2,51618,2752,2722823,2389179,53.6,1.9,87833
"2015M11",3182,4209570,3106997,45.0,1.9,140319,551,950880,1162808,74.5,1.9,31696,1784,852690,984085,61.9,1.7,28423,429,858660,454844,47.6,2.1,28622,418,1547340,505260,16.1,2.0,51578,2764,2662230,2601737,61.8,1.9,88741
"2015M12",3175,4365854,3851869,47.3,2.0,140834,549,982049,1209611,68.3,1.9,31679,1777,880617,1101282,58.7,1.8,28407,430,898101,509125,49.7,2.1,28971,419,1605087,1031851,26.9,2.4,51777,2756,2760767,2820018,59.2,1.9,89057
"2016M01",3168,4370101,4843891,55.9,2.2,140971,547,984467,1333333,72.8,1.9,31757,1770,878881,1339970,68.3,1.9,28351,433,900147,585096,56.9,2.1,29037,418,1606606,1585492,38.2,2.9,51826,2750,2763495,3258399,66.2,1.9,89145
"2016M02",3165,4084273,3965513,55.0,1.9,140837,547,919648,1267550,80.3,1.9,31712,1770,823600,1247815,75.3,1.8,28400,430,834185,551435,57.1,2.0,28765,418,1506840,898712,27.4,2.1,51960,2747,2577433,3066800,71.2,1.8,88877
"2016M03",3143,4360584,3987842,52.0,1.9,140664,541,982111,1283987,76.8,1.9,31681,1760,879222,1232539,70.2,1.8,28362,425,885081,565819,55.9,2.0,28551,417,1614170,905496,24.9,2.1,52070,2726,2746414,3082346,67.9,1.9,88594
"2016M04",3136,4199400,3239579,44.3,1.9,139980,539,945570,1176720,71.9,1.9,31519,1755,849840,1050155,61.7,1.8,28328,426,851910,455756,47.0,2.3,28397,416,1552080,556948,16.6,2.2,51736,2720,2647320,2682631,60.6,1.9,88244
"2016M05",3103,4198919,2329676,34.8,2.0,135449,533,968130,962147,60.7,1.9,31230,1746,873425,719915,46.7,1.8,28175,416,847974,337804,35.7,2.4,27354,408,1509390,309810,10.9,2.4,48690,2695,2689529,2019866,48.3,1.9,86759
"2016M06",3059,4050570,2163171,32.9,2.0,135019,529,941190,881459,56.5,1.9,31373,1737,843240,699006,45.7,1.8,28108,397,817860,306916,33.2,2.3,27262,396,1448280,275790,9.9,2.7,48276,2663,2602290,1887381,45.7,1.9,86743
"2016M07",3038,4166369,2636046,36.3,2.1,134399,528,969494,1080210,62.4,2.1,31274,1723,869643,888240,51.1,1.9,28053,398,844068,340152,35.7,2.4,27228,389,1483164,327444,11.0,2.5,47844,2649,2683205,2308602,50.4,2.0,86555
"2016M08",3036,4163021,2449012,35.2,2.1,134291,531,976097,1027324,62.4,2.0,31487,1722,870325,833455,50.7,1.9,28075,393,838271,306157,32.0,2.5,27041,390,1478328,282077,9.9,2.6,47688,2646,2684693,2166935,49.1,2.0,86603
"2016M09",3060,4057740,2633664,38.2,2.0,135258,531,944040,1027905,64.2,1.9,31468,1722,839640,902462,55.1,1.9,27988,407,827730,333840,35.8,2.3,27591,400,1446330,369457,12.7,2.3,48211,2660,2611410,2264207,52.3,2.0,87047
"2016M10",3109,4280449,3004062,40.9,2.0,138079,536,977275,1136237,67.9,1.9,31525,1738,868341,997588,59.0,1.8,28011,421,861614,402188,40.5,2.4,27794,414,1573219,468049,14.4,2.2,50749,2695,2707230,2536013,56.3,1.9,87330
"2016M11",3105,4185810,3265113,47.0,1.9,139527,536,949320,1192202,75.8,1.8,31644,1733,843000,1061386,66.9,1.8,28100,424,859980,461411,47.7,2.2,28666,412,1533510,550113,17.8,2.0,51117,2693,2652300,2715000,63.9,1.9,88410
"2016M12",3089,4296383,3983330,49.2,2.0,138593,532,975601,1237791,69.2,1.8,31471,1730,870759,1156389,62.5,1.8,28089,413,873549,507624,50.3,2.0,28179,414,1576474,1081525,29.0,2.4,50854,2675,2719909,2901805,61.0,1.8,87739
"2017M01",3101,4332157,4899455,57.2,2.1,139747,534,980933,1310167,72.2,1.9,31643,1734,872216,1368206,70.3,1.8,28136,417,886910,593516,57.6,2.1,28610,416,1592098,1627566,40.5,2.9,51358,2685,2740059,3271889,66.9,1.9,88389
"2017M02",3102,3927224,3949127,57.0,1.9,140258,536,887404,1256915,81.2,1.8,31693,1733,791672,1220328,77.5,1.8,28274,415,799820,550634,59.4,2.0,28565,418,1448328,921250,29.6,2.2,51726,2684,2478896,3027877,73.0,1.9,88532
"2017M03",3096,4337923,3866041,53.0,1.9,139933,539,981274,1319617,80.5,1.8,31654,1727,873270,1218959,72.7,1.8,28170,415,884523,564612,56.7,2.0,28533,415,1598856,762854,23.5,2.1,51576,2681,2739067,3103187,70.3,1.9,88357
"2017M04",3099,4203330,3462094,46.4,2.0,140111,539,950970,1211447,73.2,1.9,31699,1729,848880,1098516,63.2,1.9,28296,418,857730,462266,47.3,2.2,28591,413,1545750,689866,20.2,2.3,51525,2686,2657580,2772228,61.6,1.9,88586
"2017M05",3042,4195416,2500827,37.0,2.0,135336,532,978391,1009132,63.5,1.9,31561,1710,871720,790712,51.7,1.8,28120,400,854267,346181,35.1,2.4,27557,400,1491038,354802,12.0,2.4,48098,2642,2704378,2146025,50.7,1.9,87238
"2017M06",3043,4051590,2309165,34.7,2.0,135053,532,941550,932894,59.8,1.9,31385,1713,843420,755356,49.0,1.9,28114,398,822600,314437,32.9,2.4,27420,400,1444020,306479,11.1,2.6,48134,2643,2607570,2002687,47.8,2.0,86919
"2017M07",2966,4132920,2673433,37.2,2.1,133320,529,979631,1097658,64.1,1.9,31601,1684,868837,909599,52.8,2.0,28027,365,810557,330329,35.4,2.4,26147,388,1473895,335847,11.0,2.6,47545,2578,2659025,2337586,51.6,2.0,85775
"2017M08",2954,4119373,2440597,35.6,2.0,132883,525,979786,1027233,62.8,1.9,31606,1686,878199,818685,50.6,2.0,28329,361,810526,305590,32.3,2.5,26146,382,1450862,289089,10.1,2.6,46802,2572,2668511,2151509,49.5,2.0,86081
"2017M09",2995,4016730,2669511,38.5,2.0,133891,530,947100,1070977,65.6,1.9,31570,1698,852000,889823,54.1,2.0,28400,375,789990,326488,35.9,2.3,26333,392,1427640,382224,12.7,2.5,47588,2603,2589090,2287287,52.8,2.0,86303
"2017M10",3040,4321276,3146797,42.1,2.0,139396,537,993891,1150362,68.2,1.8,32061,1705,883500,1043166,60.1,1.9,28500,396,861397,408316,41.0,2.2,27787,402,1582488,544953,16.3,2.3,51048,2638,2738788,2601844,57.0,1.9,88348
"2017M11",3053,4191480,3405683,48.6,1.9,139716,534,969600,1242438,77.2,1.8,32320,1707,844650,1079835,68.2,1.8,28155,404,850290,495239,50.0,2.1,28343,408,1526940,588171,18.8,2.1,50898,2645,2664540,2817512,65.6,1.9,88818
"2017M12",3070,4333490,4141700,50.4,2.0,139790,538,1004617,1303962,70.5,1.8,32407,1714,875471,1166005,62.1,1.9,28241,404,871379,512453,50.8,2.1,28109,414,1582023,1159280,31.1,2.5,51033,2656,2751467,2982420,61.6,1.9,88757
"2018M01",3067,4345239,4969120,58.7,2.2,140169,539,1022628,1388775,74.4,1.9,32988,1708,876122,1321337,69.6,1.9,28262,408,870666,579891,57.3,2.1,28086,412,1575823,1679117,43.2,3.0,50833,2655,2769416,3290003,67.5,1.9,89336
"2018M02",3067,3938564,4030944,57.5,1.9,140663,540,926324,1327592,81.8,1.8,33083,1712,797160,1235928,76.8,1.8,28470,405,786576,540872,59.1,1.9,28092,410,1428504,926552,30.0,2.1,51018,2657,2510060,3104392,73.1,1.8,89645
"2018M03",3063,4367032,4176455,54.7,1.9,140872,541,1029200,1397036,79.4,1.8,33200,1709,882136,1269177,73.4,1.8,28456,404,870449,559803,55.7,2.0,28079,409,1585247,950438,27.8,2.1,51137,2654,2781785,3226016,70.1,1.8,89735
"2018M04",3056,4205490,3430091,45.8,1.9,140183,536,993600,1231626,70.9,1.8,33120,1714,856380,1066454,62.0,1.8,28546,396,825300,447347,46.6,2.2,27510,410,1530210,684664,20.0,2.3,51007,2646,2675280,2745427,60.6,1.9,89176
"2018M05",3028,4229702,2541156,37.5,2.0,136442,532,1026782,1045838,63.4,1.9,33122,1709,882012,801086,51.9,1.9,28452,386,826119,333259,35.3,2.3,26649,401,1494789,360974,12.5,2.5,48219,2627,2734913,2180182,51.2,1.9,88223
"2018M06",2968,4042710,2267738,34.2,2.0,134757,527,991260,934722,57.8,1.8,33042,1688,847980,748991,48.2,1.9,28266,362,790680,284544,31.4,2.5,26356,391,1412790,299482,10.8,2.7,47093,2577,2629920,1968256,46.8,1.9,87664
"2018M07",2937,4140236,2677385,36.9,2.1,133556,526,1031866,1092547,60.5,2.0,33286,1681,875192,933010,53.7,2.0,28232,350,792453,305118,33.7,2.5,25563,380,1440725,346711,11.5,2.6,46475,2557,2699511,2330674,50.4,2.0,87081
"2018M08",2955,4174088,2524181,36.5,2.0,134648,534,1037880,1068787,62.6,1.8,33480,1682,877610,848372,52.1,2.0,28310,353,799924,294424,32.1,2.4,25804,386,1458674,312599,10.8,2.6,47054,2569,2715414,2211582,50.2,2.0,87594
"2018M09",3029,4180740,2747884,38.6,2.0,139358,537,1011360,1094219,64.7,1.9,33712,1708,857610,916580,55.3,2.0,28587,380,793200,331715,36.6,2.1,26440,404,1518570,405370,12.8,2.5,50619,2625,2662170,2342514,53.3,1.9,88739
"2018M10",3051,4363405,3268352,43.1,2.0,140755,540,1048389,1232395,69.0,1.9,33819,1707,890878,1048510,61.2,1.9,28738,394,849214,399668,40.6,2.2,27394,410,1574924,587779,17.1,2.3,50804,2641,2788481,2680573,57.8,1.9,89951
"2018M11",3061,4254690,3535107,49.3,1.9,141823,539,1014330,1300029,77.0,1.8,33811,1712,865140,1108936,68.1,1.8,28838,395,832800,495862,51.0,2.2,27760,415,1542420,630280,19.7,2.0,51414,2646,2712270,2904827,66.2,1.8,90409
"2018M12",3066,4406247,4198568,49.9,2.0,142137,541,1053132,1343454,69.6,1.8,33972,1710,893420,1184840,62.4,1.9,28820,400,865861,488807,48.2,2.1,27931,415,1593834,1181467,30.8,2.5,51414,2651,2812413,3017101,60.8,1.9,90723
"2019M01",3057,4408138,4967720,56.7,2.2,142198,540,1058402,1386816,71.6,1.8,34142,1710,895838,1332732,68.3,1.9,28898,392,852097,555372,54.9,2.2,27487,415,1601801,1692800,41.4,3.0,51671,2642,2806337,3274920,65.5,1.9,90527
"2019M02",3067,4008900,4015374,56.6,1.9,143175,544,962360,1339812,80.7,1.8,34370,1712,813512,1215591,75.0,1.8,29054,398,783860,515807,56.2,2.1,27995,413,1449168,944164,30.5,2.1,51756,2654,2559732,3071210,71.4,1.9,91419
"2019M03",3057,4433899,4008009,53.2,1.9,143029,542,1062835,1387506,78.7,1.8,34285,1706,899837,1232259,71.5,1.8,29027,396,866698,530928,53.9,2.1,27958,413,1604529,857316,25.7,2.1,51759,2644,2829370,3150693,68.8,1.9,91270
"2019M04",3043,4290060,3604648,46.6,2.0,143002,539,1024410,1263401,69.8,1.8,34147,1698,871050,1109045,62.4,1.8,29035,394,841920,450966,46.5,2.2,28064,412,1552680,781236,22.4,2.4,51756,2631,2737380,2823412,60.3,1.9,91246
"2019M05",2992,4298801,2563153,37.0,2.0,138671,532,1055023,1050622,61.9,1.8,34033,1682,895497,805797,50.5,1.8,28887,375,833001,323335,34.4,2.5,26871,403,1515280,383399,13.2,2.5,48880,2589,2783521,2179754,50.0,1.9,89791
"2019M06",2962,4121430,2297971,34.2,2.0,137381,531,1020330,953432,56.4,1.8,34011,1663,861960,748824,48.3,2.0,28732,374,807090,282190,31.0,2.4,26903,394,1432050,313525,11.7,2.8,47735,2568,2689380,1984446,46.1,2.0,89646
"2019M07",2954,4258160,2698818,37.1,2.1,137360,533,1052295,1095699,60.9,1.9,33945,1662,888429,912800,53.0,2.0,28659,364,820415,327275,34.8,2.6,26465,395,1497021,363044,12.1,2.7,48291,2559,2761139,2335774,50.6,2.0,89069
"2019M08",2953,4240955,2617226,37.2,2.0,136805,533,1054031,1110768,63.3,1.8,34001,1663,888274,869958,52.4,2.0,28654,364,819640,313409,33.4,2.4,26440,393,1479010,323092,11.5,2.6,47710,2560,2761945,2294135,50.9,2.0,89095
"2019M09",3007,4224570,2770756,39.0,2.0,140819,544,1030470,1106195,64.4,1.8,34349,1683,864360,928174,56.7,2.0,28812,376,816360,341544,36.1,2.4,27212,404,1513380,394843,13.1,2.6,50446,2603,2711190,2375913,53.4,2.0,90373
"Table information:"
"Units:"
"Number of establishments: Number, Magnitude = Units"
"Capacity (stay unit nights): Nights, Magnitude = Units"
"Number of guest nights: Number, Magnitude = Units"
"Occupancy rate (percent): Percent, Magnitude = Units"
"Average length of stay (nights): Number, Magnitude = Units"
"Capacity (stay units): StayUnit, Magnitude = Units"
""
"Footnotes:"
" "
"Symbols:"
".. figure not available"
"C: Confidential"
"E: Early Estimate"
"P: Provisional"
"R: Revised"
"S: Suppressed"
""
"Status flags are not displayed"
""
"Table reference: "
"ACS013AA"
""
"Last updated:"
"Number of establishments: 14 November 2019 10:45am"
"Capacity (stay unit nights): 14 November 2019 10:45am"
"Number of guest nights: 14 November 2019 10:45am"
"Occupancy rate (percent): 14 November 2019 10:45am"
"Average length of stay (nights): 14 November 2019 10:45am"
"Capacity (stay units): 14 November 2019 10:45am"
""
"Source: Statistics New Zealand"
"Contact: Information Centre"
"Telephone: 0508 525 525"
"Email:info@stats.govt.nz"
""
""
""
